h3_index,poi_count,count_poi_types,poi_type_list,poi_list
872664560ffffff,114,27,"school, school, school, school, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, school, variety_store, childcare, variety_store, clothes, supermarket, fast_food, mobile_phone, mobile_phone, convenience, bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, clothes, fast_food, clinic, artwork, artwork, place_of_worship, ice_cream, bicycle_rental, bicycle_rental, money_transfer, money_transfer, bank, social_facility, school, school, pharmacy, library, place_of_worship, fire_station, fire_station, fast_food, place_of_worship, car_repair, clinic, place_of_worship, place_of_worship, car_repair, fast_food, place_of_worship, fast_food, fuel, convenience, fast_food, car_parts, place_of_worship, place_of_worship, fast_food, place_of_worship, money_transfer, restaurant, car_parts, place_of_worship, place_of_worship, social_centre, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, fuel, fast_food, social_facility, fuel, money_transfer, fuel, fuel, convenience, bank, bakery, place_of_worship, fuel, convenience, place_of_worship, hardware, place_of_worship, pharmacy, hospital, place_of_worship, school, convenience","Saint Salomeas School, Saint Nicholas School, Saint Louis School, Assumption Blessed Virgin Mary-Saint Catherine of Genoa School, House of Prayer Missionary Baptist Church, Greater Canaan Missionary Baptist Church, Saint Catherine School, Pure in Heart Missionary Baptist Church, Zion Missionary Baptist Church, Christian Covenant Baptist Church, Greater New Jerusalem Missionary Baptist Church, Bunnyland Developmental Day Care Center, Children Giving Light To A Dark World Spirtual Church, Bethel Apostolic Faith Church, House of Prayer Temple Church of God in Christ, Home Mission Pentecostal Tabernacle Church, Jehovahs Witnesses Roseland Unit, Greater House of God, Hyde Park African Methodist Episcopal Church, House of Inspiration Church of God in Christ, Pilgrim Church of God in Christ, Mosque of Umar, Roseland Bible Church, Roseland Free Christian Center, Holy Trinity Community Church, Tabernacle of Zion of the Apostolic Faith, Sound of Praise Evangelistic Center, Selans Beauty School, Saint Willibrords School, Family Dollar, Me & You Learning Academy, Family Dollar, Citi Trends, Aldi, Subway, Cricket Wireless, Metro by T-Mobile, Citgo, Michigan Ave & 118th St, Michigan Ave & 114th St, Wentworth Ave & 111th St, Halsted St & 111th St, Major Taylor Trail & 115th St, DTLR, Subway, Fresenius Kidney Care, Saint Willibrords Roman Catholic Church, Baskin-Robbins, Eggleston Ave & 115th St, Halsted St & 119th St, Western Union, Western Union, Chase, Community Assistance Programs, Alex Haley Academy, Fenger High School, Walgreens, West Pullman Branch Library, Aimwell Missionary Baptist Church, Chicago Fire Department Engine Company 62, Chicago Fire Department Engine Company 75, Baba's Steak & Lemonade, Roseland Presbyterian Church, Car-X, Planned Parenthood - Roseland Health Center, Starlight Saint James Missionary Baptist Church, Sheldon Heights Church of Christ, Valvoline, Popeyes, First Corinthians Baptist Church, McDonald's, Citgo, Mobil Mart, Dunkin', AutoZone, Reeds Temple Church of God in Christ, Saint Catherine of Genoa Roman Catholic Church, Sharks Fish & Chicken, Christian Reformed Apostolic Church, 119th & Halsted Currency Exchange, Pepe's Mexican Restaurant, O'Reilly Auto Parts, Greater Zion Chapel, West Pullman Church of God, Major Charles L. Hunt VFW Post 2024, Greater Canaan Baptist Church, Church of God in Christ State Temple, Christ Fellowship Church, New Vision of Faith Ministries, Christ Temple Cathedral Church of Christ Holiness, Lilydale First Baptist Church, Super Save, Wendy's, Roseland Senior Housing Center, Mobil, 111th & Halsted Currency Exchange, Citgo, Citgo, Citgo, Self-Help Federal Credit Union, Old Fashioned Donuts, The First Roseland Baptist Church, Citgo, Citgo, Saint Salomea Catholic Church, Plaza True Value Hardware, Saint Anthony Catholic Church, Roseland Pharmacy, Roseland Community Hospital, Allen Metropolitan Christian Methodist Episcopal Church, Curtis Elementary School, Citgo"
872664561ffffff,17,7,"place_of_worship, convenience, alcohol, bicycle_rental, bicycle_rental, supermarket, bicycle_rental, school, place_of_worship, place_of_worship, convenience, place_of_worship, place_of_worship, place_of_worship, stripclub, place_of_worship, school","Jesus the House of Prayer of the Lord Jesus Christ, Karkar Food, J&B Liquors, Eberhart Ave & 131st St, State St & 123rd St, Roserach Farms, State St & 127th St, Jesse Owens Community Academy, Saint Peter's Church of God and Christ, Christ Everlasting Missionary Baptist Church, Smily's Convenience Store, Greater New Mount Eagle Baptist Church, Labourers For Christ Ministries, Progressive Missionary Baptist Church, The Factory, Gods House of Prayer, Aldridge Elementary School"
872664562ffffff,48,24,"supermarket, bar, bar, video_games, fast_food, clothes, department_store, variety_store, nutrition_supplements, fast_food, mobile_phone, fast_food, fast_food, bicycle_rental, bicycle_rental, clothes, clothes, telecommunication, department_store, convenience, shoes, bicycle_rental, bicycle_rental, community_centre, school, fuel, place_of_worship, social_facility, place_of_worship, post_office, school, money_lender, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, bank, restaurant, school, school, social_facility, optician, variety_store, fire_station, school","Jewel-Osco, Declan’s Irish Pub, Rucker Cigar Lounge, GameStop, Wingstop, Old Navy, Forman Mills, Dollar Tree, GNC, Pizza Hut Delivery, T-Mobile, Subway, Panda Express, Ada St & 113th St, Homewood Ave & 115th St, DTLR, Rainbow, Xfinity, dd's Discounts, BP Shop, Snipes, Laflin St & 115th St, Racine Ave & 115th St, Ray and Joan Kroc Community Center, Whistler Elementary School, BP, Apostolic Pentecostal Church of Morgan Park, Mercy Home Girls Campus, Sacred Heart Church, Morgan Park Post Office, Esmond Elementary School, Speedy Cash Loans, Christ Universal Temple, Maple Park United Methodist Church, Lutheran Church of the Holy Spirit, Arnett Chapel African Methodist Episcopal Church, Greater Pleasant Green Baptist Church, Morgan Park Pentecostal Church, Mount Zion Baptist Church, Fifth Third Bank, Chili's, Higgins Community Academy, Edward White Career Academy, Ray & Joan Kroc Community Center, America's Best Contacts & Eyeglasses, Family Dollar, Chicago Fire Department Engine Company 115, Johnnie Colemon Academy"
872664563ffffff,17,10,"school, bar, car_repair, bicycle_rental, artwork, bicycle_rental, bicycle_rental, bicycle_rental, place_of_worship, place_of_worship, variety_store, fast_food, place_of_worship, fuel, convenience, school, school","Assumption School, The Spot Social Hour, Dupe's Auto Enterprises, Major Taylor Trail & 124th St, Marshall Major Taylor, Halsted St & 123rd St, Stewart Ave & 123rd St, Parnell Ave & 127th St, Assumption Catholic Church, Saints Peter and Paul Catholic Church, Dollar General, Harold's Chicken Shack, Foster Park Church of Christ, BP, BP Shop, Ronald Brown Academy, Ralph H. Metcalfe Community Academy"
872664564ffffff,83,20,"school, school, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, social_facility, ice_cream, bank, car_parts, variety_store, restaurant, books, bicycle_rental, bicycle_rental, bicycle_rental, fast_food, fast_food, mobile_phone, fire_station, pharmacy, place_of_worship, place_of_worship, place_of_worship, variety_store, place_of_worship, convenience, variety_store, motel, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, post_office, school, fuel, mobile_phone, place_of_worship, place_of_worship, money_transfer, fast_food, variety_store, fast_food, fast_food, mobile_phone, place_of_worship, fast_food, library, fast_food, convenience, place_of_worship, fuel, school, school, school, social_facility, school, fuel, convenience","All Saints School, Kwame Nkrumah Academy, Saint Helena School, Prayers Warriors Missionary Baptist Church, New Saint John Missionary Baptist Church Number 2, Mount Ebal Missionary Baptist Church, Holy Miracle Church, Galilee Missionary Baptist Church, Pullman Christian Reformed Church, Mary Magdalene Missionary Baptist Church, Apostolic Assembly of the Lord Jesus Christ, Debbies School of Beauty Culture, Evangelist Jerry Smith Crusade Memorial Church of God in Christ, Bethel House of Prayer, Ambassadors for Christ Church of God in Christ, House of God, Hephzibah Christian Academy, New Covenant Church of God in Christ, Community Bible Teaching Pentecostal Church, Church of Christ, Church of Today, Saint John De La Salle Roman Catholic Church, Mount Calvary Interdenominational Church, Roseland Faith Temple Church of God in Christ, Holy Mount Zion Pentecostal Church, Park Vernon Learning Academy, First General Assembly Church, Trinity All Nations Church, Gods House of Holiness in Christ, Roseland Senior Center, Baskin-Robbins, Chase, AutoZone, Family Dollar, Sammy's Breakfast, Burst Into Books, Indiana Ave & 103rd St, Vernon Ave & 107th St, Wentworth Ave & 104th St, A.P. Deli, Jimmy's Best, Boost Mobile, Chicago Fire Department Engine Company 93, Walgreens, International Deliverance Center Church of God in Christ, Lilydale Progressive Missionary Baptist Church, All Saints Catholic Church, Dollar General, Christian Missionary Baptist Church, Mobil Mart, Dollar General, Royal Motel, Brown Temple Mission Church, Journey Church of Chicago, New Macedonia Baptist Church, Emmanuel Reformed Church, Kingdom Hall of Jehovah's Witnesses (Rosemoor), Roseland Post Office, Roseland Christian School, Mobil, Metro by T-Mobile, Pullman Presbyterian Church, Roseland Christian Ministries Center, Western Union, Church's Chicken, Dollar Tree, Burger King, Subway, T-Mobile, Zion Lutheran Church, Dunkin', Pullman Branch Library, White Castle, Citgo, Damascus Baptist Church, Citgo, Bennett Elementary School, Mildred Lavizzo Elementary School, Langston Hughes Elementary School, Roseland Place Senior Apartments, Cullen Elementary School, 76, 76"
872664565ffffff,68,29,"school, school, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, information, department_store, cafe, car_repair, convenience, courthouse, fast_food, restaurant, bicycle_rental, bicycle_rental, car_wash, bicycle_rental, artwork, clothes, fast_food, fast_food, pharmacy, garden_centre, variety_store, charging_station, cafe, bank, artwork, police, place_of_worship, museum, social_facility, cafe, car_repair, bookmaker, place_of_worship, place_of_worship, place_of_worship, place_of_worship, clinic, place_of_worship, place_of_worship, funeral_directors, supermarket, place_of_worship, fast_food, place_of_worship, tyres, veterinary, convenience, place_of_worship, place_of_worship, convenience, fuel, fuel, school, place_of_worship, school, supermarket, clinic, fast_food, artwork, artwork, artwork, artwork, fast_food","Holy Rosary School, CICS Prairie School, United Bibleway Community Missionary Baptist Church, Beacon Holy Nazarene Church, Martin Luther Educational Center, Kingdom Hall of Jehovahs Witnesses, Saint Peters Spiritual Church of Faith, National Park Service Pullman Visitor Center, Ross, Cal Harbor Restaurant & Lounge, One Stop Auto, Kensington Korner, Cook County Municipal Court, Potbelly, Lexington Betty Smoke House, Cottage Grove Ave & 111th Pl, Doty Ave & 111th St, Shell, MLK Jr Dr & 111th St, DTLR, Wingstop, Subway, Walmart Pharmacy, Walmart Garden Center, Dollar Tree, Tesla Supercharger, Pullman Club Coffee Shop, U.S. Bank, Chicago Police Department 5th District, Greater Tabernacle Missionary Baptist Church, Historic Pullman Foundation Exhibit Hall, Illinois DHS Family Community Resource Center in Cook County - Roseland, The Pullman Cafe, Auto Driveaway, Club Hawthorne Off-Track Betting, Holy Rosary Roman Catholic Church, Reformation Lutheran Church, Kingdom Word Church Chicago, Paradise Temple Church of God in Christ, Roseland Public Health Center, St. John Missionary Baptist Church, Evangelism Outreach Ministries Full Gospel Pentecostal Church, Paradise Garden Funeral Home, Farmfoods, Crown of Life M.B. Church, McDonald's, House of Hope, Wentworth Tire Service, Kragness Animal Hospital, Citgo, Christ Bible Center, Saint George and Matthias Episcopal Church, Shell, Shell, Pullman Citgo, Gwendolyn Brooks Preparatory Academy, Greenstone United Methodist Church, Pullman Elementary School, Walmart Supercenter, Chicago Family Health Center, Culver's, Chick-fil-A"
872664566ffffff,74,22,"cafe, mobile_phone, mobile_phone, bicycle_rental, bicycle_rental, bicycle_rental, bank, clinic, place_of_worship, restaurant, fast_food, atm, artwork, artwork, artwork, cafe, post_office, bicycle_rental, bicycle_rental, bicycle_rental, grocery, money_transfer, school, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, convenience, fuel, fuel, fast_food, money_transfer, convenience, place_of_worship, clinic, supermarket, car_repair, place_of_worship, place_of_worship, fast_food, place_of_worship, music_school, place_of_worship, variety_store, place_of_worship, fire_station, fuel, place_of_worship, place_of_worship, place_of_worship, place_of_worship, fast_food, place_of_worship, bank, place_of_worship, convenience, fuel, school, school, storage_rental, school, place_of_worship, school, school, school, place_of_worship, school, place_of_worship, school, fuel, convenience","Jean’s Cafe, Boost Mobile, Metro by T-Mobile, Aberdeen St & 106th St, Halsted St & 104th St, Vincennes Ave & 104th St, U.S. Bank, Seby Medical Center, Logos Baptist Assembly, Beggars Pizza, Subway, Bank of America, Marshall Major Taylor, Erin's Cup, Chicago Post Office Finance Station H, Aberdeen St & 103rd St, Vincennes Ave & 107th St, Major Taylor Trail & 111th St, Blak's Corner Store, Western Union, Shoop Elementary School, Morgan Park High School, Holy Name of Mary Catholic Church, New Morgan Park Church of God in Christ, The Church of Jesus Christ of Latter-day Saints, Beth Eden Baptist Church, Holy Cross Episcopal Church, Mount Calvary Baptist Church, Citgo, Citgo, KFC, 103rd & Halsted Currency Exchange, Citgo, Gospel Temple Missionary Baptist Church, DaVita Dialysis, Save-A-Lot, Jiffy Lube, Greater Mount Eagle Baptist Church, New Hope Baptist Church, White Castle, Greater New Testament Missionary Baptist Church, West Point School of Music, Morgan Park Seventh Day Adventist Church, Family Dollar, The Powerhouse Church of Chicago, Chicago Fire Department Engine Company 24, Citgo, Holy Ghost Deliverance Temple, Jehovahs Witnesses Fernwood Unit, Little Zion Baptist Church, Trinity Evangelical Lutheran Church, Harold's Chicken Shack, The Way of Holiness Mission, United Bank, Emerald Avenue Church of God, Citgo, Citgo, Barnard Elementary School, West Point School of Music, Metro Self Storage, Percy L. Julian High School, Victory Cathedral Faith Church, Mount Vernon Elementary School, Mount Calvary Christian Academy, Dunne Elementary School, Bellevue Baptist Church, Children's Developmental Institute, Messiah Baptist Church, Marcus Garvey Elementary School, Exxon, Tiger Mart"
87266456cffffff,21,9,"school, library, childcare, bicycle_rental, artwork, community_centre, place_of_worship, place_of_worship, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, picnic_site, laundry, laundry, laundry, laundry, school","Wheatley Child-Parent Education Center, Altgeld Branch Library, Altgeld Gardens, Prairie Boat, Altgeld Gardens Community Center, Our Lady of the Gardens Roman Catholic Church, Mount Olive Missionary Baptist Church, CICS Lloyd Bond School, Peter The Rock Church, Lively Stone Church of God in Christ, Jehovahs Witnesses Altgeld Gardens Unit, Altgeld Gardens Seventh Day Adventist Church, United Church of Altgeld Gardens, Carver Military Academy, Beaubien Woods Picnic Shelter Grove 1, Altgeld Gardens Laundry Building, Altgeld Gardens Laundry Building, Altgeld Gardens Laundry Building, Altgeld Gardens Laundry Building, Carver Elementary School"
87266456effffff,4,3,"school, bicycle_rental, funeral_directors, school","Saint Mary's School, Indiana Ave & 133rd St, Higgins Funeral Home (Heavenly Angels), W.E.B. Du Bois Elementary School"
872664570ffffff,40,22,"convenience, collector, bar, bakery, mobile_phone, fast_food, bicycle_rental, bicycle_rental, school, fast_food, place_of_worship, car, bank, convenience, fuel, variety_store, place_of_worship, place_of_worship, fire_station, fast_food, variety_store, bank, hardware, car_wash, clinic, clinic, post_office, place_of_worship, library, school, place_of_worship, place_of_worship, school, school, school, pharmacy, storage_rental, bank, bus_station, bus_station","7-Eleven, Alternate Reality Comics, Bar 106, Dolly’s Delectables, T-Mobile, Dunkin', Kedzie Ave & 110th St, Lawndale Ave & 111th St, Mount Greenwood Elementary School, La Papas, Parkwood Baptist Church, McCarthy Ford, North Community Bank, SNK Fuels, Dollar Tree, Elim Baptist Church, Saint Christina's Catholic Church, Chicago Fire Department Engine Company 92, Burger King, Dollar Tree, U.S. Bank, Chicago True Value Hardware, Quick Suds Car Wash, Express Med Spa Chicago, DaVita Dialysis, Mount Greenwood Post Office, Mount Greenwood Lutheran Church, Mount Greenwood Branch Library, Cassell Elementary School, Mount Greenwood Reformed Church, Mount Greenwood United Methodist Church, Saint Cristina School, Chicago High School for the Agricultural Sciences, Marist High School, Walgreens, Extra Space Storage, CIBC, 111th Street & Harding Terminal, 115th Street & Springfield Terminal"
872664571ffffff,8,8,"pharmacy, fast_food, variety_store, bank, chemist, place_of_worship, school, bus_station","Walgreens, Joey's Red Hots, Family Dollar, First American Bank, Walgreens, Saint Walter's Roman Catholic Church, Saint Walter School, Western & 119th Street Terminal"
872664574ffffff,24,12,"school, supermarket, cafe, bicycle_rental, bicycle_rental, fast_food, fast_food, place_of_worship, place_of_worship, convenience, fast_food, fast_food, fast_food, doityourself, car_repair, bicycle, place_of_worship, university, school, university, school, school, school, social_facility","Mercy Hall, Jewel-Osco, Coffee Cats, 103rd St & Avers Ave, Kedzie Ave & 104th St, Subway, Donut Dudes, McDonough Chapel, Saint John Fisher Roman Catholic Church, 7-Eleven, McDonald's, Popeyes, Pop's Italian Beef & Sausage, DeJay's Ace Hardware, Jiffy Lube, Chicagoland Bicycle, Mount Greenwood Church of the Nazarene, Graham School of Management, Saint John Fisher School, Saint Xavier University, Brother Rice High School, Mother McAuley High School, Southwest Elementary School, Mercy Circle"
872664575ffffff,64,31,"fast_food, fast_food, restaurant, bar, fast_food, supermarket, pub, bar, cafe, bar, bakery, clothes, convenience, bicycle_rental, bicycle_rental, bicycle_rental, artwork, fuel, convenience, florist, community_centre, school, arts_centre, place_of_worship, bank, place_of_worship, social_facility, place_of_worship, library, social_facility, police, fire_station, fuel, fast_food, pub, funeral_directors, coffee, place_of_worship, fast_food, museum, dry_cleaning, bank, car_repair, place_of_worship, seafood, supermarket, restaurant, place_of_worship, place_of_worship, place_of_worship, car_parts, cafe, convenience, fast_food, pharmacy, school, place_of_worship, place_of_worship, school, place_of_worship, school, school, kindergarten, social_facility","See Thru Chinese Kitchen, Milano's Pizza, Americanos, O'Rourkes Office, Waldo Cooney's Pizza, Fairplay Foods, Open Outcry Brewing Company, Barney Callaghan’s Pub, Ellie’s Cafe, Sean’s Rhino Bar & Grill, Laine’s Bake Shop, 111 West Boutique, BP Shop, Western Ave & 111th St, Western Ave & 104th St, Hale Ave & 107th St, Kean, Steuber Florist, Munroe Park Fieldhouse, Keller Regional Gifted Magnet School, Beverly Art Center, Morgan Park Presbyterian Church, U.S. Bank, Morgan Park Church of God, Saint Cajetan Roman Catholic Church, George C. Walker Branch Library, Smith Village, Chicago Police Department 22nd District, Chicago Fire Department Engine Company 120, BP, Dunkin', Horse Thief Hollow, Donnellan Funeral Home, Beverly Bakery & Cafe, Beverly Evangelical Covenant Church, Buona, Ridge Historical Society, PNC Bank, Meineke, Religious Society of Friends, DiCola's Seafood, County Fair Foods, Home Run Inn Pizzeria, Morgan Park Christian Church, Church of the Mediator, Morgan Park United Methodist Church, NAPA Auto Parts, Favia Cafe & Sweets Shop, 7-Eleven, KFC, Walgreens, Saint Cajetan School, Morgan Park Baptist Church of Chicago, Ridge Evangelical Lutheran Church, Clissold Elementary School, Saint John the Divine Lutheran Church, Council Oak Montessori School, Morgan Park Academy, Barbara Vick Early Childhood Center"
872664576ffffff,5,5,"fast_food, pharmacy, dry_cleaning, bank, bus_station","Subway, CVS Pharmacy, CD One Price Cleaners, Chicago Patrolmen's Federal Credit Union, Pulaski & 104th Street Terminal"
