valid_time,snowc,sde,latitude,longitude
2024-01-02 21:00:00,8.6796875,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-02 22:00:00,8.603516,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-02 23:00:00,8.5703125,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 00:00:00,8.548828,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 01:00:00,8.535156,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 02:00:00,8.527344,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 03:00:00,8.5234375,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 04:00:00,8.521484,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 05:00:00,8.517578,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 06:00:00,8.519531,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 07:00:00,8.529297,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 08:00:00,8.544922,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 09:00:00,8.59375,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 10:00:00,8.630859,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 11:00:00,8.6796875,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 12:00:00,8.7734375,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 13:00:00,8.8671875,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 14:00:00,8.962891,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 15:00:00,9.140625,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-03 16:00:00,9.355469,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 17:00:00,9.535156,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 18:00:00,9.574219,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 19:00:00,9.566406,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 20:00:00,9.552734,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 21:00:00,9.535156,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 22:00:00,9.535156,0.009765625,42.000000000001165,-87.8000000000066
2024-01-03 23:00:00,9.583984,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 00:00:00,9.6015625,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 01:00:00,9.603516,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 02:00:00,9.6015625,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 03:00:00,9.6015625,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 04:00:00,9.636719,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 05:00:00,9.714844,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 06:00:00,9.822266,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 07:00:00,9.863281,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 08:00:00,9.847656,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 09:00:00,9.833984,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 10:00:00,9.822266,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 11:00:00,9.808594,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 12:00:00,9.794922,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 13:00:00,9.787109,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 14:00:00,9.779297,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 15:00:00,9.775391,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 16:00:00,9.769531,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 17:00:00,9.707031,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 18:00:00,9.6015625,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 19:00:00,9.4609375,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 20:00:00,9.314453,0.009765625,42.000000000001165,-87.8000000000066
2024-01-04 21:00:00,9.232422,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-04 22:00:00,9.214844,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-04 23:00:00,9.199219,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 00:00:00,9.193359,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 01:00:00,9.193359,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 02:00:00,9.193359,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 03:00:00,9.1953125,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 04:00:00,9.1953125,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 05:00:00,9.1953125,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 06:00:00,9.197266,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 07:00:00,9.197266,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 08:00:00,9.199219,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 09:00:00,9.199219,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 10:00:00,9.199219,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 11:00:00,9.201172,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 12:00:00,9.203125,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 13:00:00,9.205078,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 14:00:00,9.205078,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 15:00:00,9.207031,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 16:00:00,9.205078,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 17:00:00,9.144531,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 18:00:00,9.083984,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 19:00:00,8.9765625,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 20:00:00,8.755859,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 21:00:00,8.619141,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 22:00:00,8.589844,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-05 23:00:00,8.572266,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 00:00:00,8.566406,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 01:00:00,8.558594,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 02:00:00,8.550781,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 03:00:00,8.5390625,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 04:00:00,8.529297,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 05:00:00,8.6171875,0.0087890625,42.000000000001165,-87.8000000000066
2024-01-06 06:00:00,9.013672,0.009765625,42.000000000001165,-87.8000000000066
2024-01-06 07:00:00,10.119141,0.01171875,42.000000000001165,-87.8000000000066
2024-01-06 08:00:00,13.037109,0.0146484375,42.000000000001165,-87.8000000000066
2024-01-06 09:00:00,17.320312,0.01953125,42.000000000001165,-87.8000000000066
2024-01-06 10:00:00,22.898438,0.025390625,42.000000000001165,-87.8000000000066
2024-01-06 11:00:00,27.603516,0.028320312,42.000000000001165,-87.8000000000066
2024-01-06 12:00:00,29.810547,0.030273438,42.000000000001165,-87.8000000000066
2024-01-06 13:00:00,31.421875,0.032226562,42.000000000001165,-87.8000000000066
2024-01-06 14:00:00,33.220703,0.034179688,42.000000000001165,-87.8000000000066
2024-01-06 15:00:00,34.95508,0.03515625,42.000000000001165,-87.8000000000066
2024-01-06 16:00:00,36.70508,0.037109375,42.000000000001165,-87.8000000000066
2024-01-06 17:00:00,38.41992,0.0390625,42.000000000001165,-87.8000000000066
2024-01-06 18:00:00,39.679688,0.040039062,42.000000000001165,-87.8000000000066
2024-01-06 19:00:00,40.103516,0.040039062,42.000000000001165,-87.8000000000066
2024-01-06 20:00:00,41.072266,0.041015625,42.000000000001165,-87.8000000000066
2024-01-06 21:00:00,41.30078,0.041015625,42.000000000001165,-87.8000000000066
2024-01-06 22:00:00,40.964844,0.041015625,42.000000000001165,-87.8000000000066
2024-01-06 23:00:00,40.972656,0.041015625,42.000000000001165,-87.8000000000066
2024-01-07 00:00:00,40.95703,0.041015625,42.000000000001165,-87.8000000000066
2024-01-07 01:00:00,41.035156,0.041015625,42.000000000001165,-87.8000000000066
2024-01-07 02:00:00,41.615234,0.041992188,42.000000000001165,-87.8000000000066
2024-01-07 03:00:00,42.40625,0.041992188,42.000000000001165,-87.8000000000066
2024-01-07 04:00:00,42.804688,0.04296875,42.000000000001165,-87.8000000000066
2024-01-07 05:00:00,42.96289,0.04296875,42.000000000001165,-87.8000000000066
2024-01-07 06:00:00,43.253906,0.04296875,42.000000000001165,-87.8000000000066
2024-01-07 07:00:00,43.689453,0.043945312,42.000000000001165,-87.8000000000066
2024-01-07 08:00:00,45.55664,0.045898438,42.000000000001165,-87.8000000000066
2024-01-07 09:00:00,46.63672,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 10:00:00,47.09961,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 11:00:00,47.28711,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 12:00:00,47.38867,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 13:00:00,47.40625,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 14:00:00,47.345703,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 15:00:00,47.26172,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 16:00:00,47.148438,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 17:00:00,47.001953,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 18:00:00,46.783203,0.046875,42.000000000001165,-87.8000000000066
2024-01-07 19:00:00,46.56836,0.045898438,42.000000000001165,-87.8000000000066
2024-01-07 20:00:00,46.29883,0.045898438,42.000000000001165,-87.8000000000066
2024-01-07 21:00:00,46.03125,0.045898438,42.000000000001165,-87.8000000000066
2024-01-07 22:00:00,45.8125,0.045898438,42.000000000001165,-87.8000000000066
2024-01-07 23:00:00,45.632812,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 00:00:00,45.498047,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 01:00:00,45.38672,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 02:00:00,45.31836,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 03:00:00,45.283203,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 04:00:00,45.25586,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 05:00:00,45.24414,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 06:00:00,45.228516,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 07:00:00,45.210938,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 08:00:00,45.189453,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 09:00:00,45.154297,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 10:00:00,45.123047,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 11:00:00,45.10742,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 12:00:00,45.095703,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 13:00:00,45.095703,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 14:00:00,45.095703,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 15:00:00,45.09961,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 16:00:00,45.095703,0.044921875,42.000000000001165,-87.8000000000066
2024-01-08 17:00:00,44.929688,0.043945312,42.000000000001165,-87.8000000000066
2024-01-08 18:00:00,44.257812,0.043945312,42.000000000001165,-87.8000000000066
2024-01-08 19:00:00,43.76758,0.04296875,42.000000000001165,-87.8000000000066
2024-01-08 20:00:00,42.970703,0.041992188,42.000000000001165,-87.8000000000066
2024-01-08 21:00:00,42.314453,0.041992188,42.000000000001165,-87.8000000000066
2024-01-08 22:00:00,41.95117,0.041992188,42.000000000001165,-87.8000000000066
2024-01-08 23:00:00,41.839844,0.041992188,42.000000000001165,-87.8000000000066
2024-01-09 00:00:00,41.73828,0.041015625,42.000000000001165,-87.8000000000066
2024-01-09 01:00:00,41.59961,0.041015625,42.000000000001165,-87.8000000000066
2024-01-09 02:00:00,41.382812,0.041015625,42.000000000001165,-87.8000000000066
2024-01-09 03:00:00,41.191406,0.041015625,42.000000000001165,-87.8000000000066
2024-01-09 04:00:00,41.23828,0.041992188,42.000000000001165,-87.8000000000066
2024-01-09 05:00:00,41.779297,0.04296875,42.000000000001165,-87.8000000000066
2024-01-09 06:00:00,43.01367,0.043945312,42.000000000001165,-87.8000000000066
2024-01-09 07:00:00,45.054688,0.047851562,42.000000000001165,-87.8000000000066
2024-01-09 08:00:00,50.964844,0.053710938,42.000000000001165,-87.8000000000066
2024-01-09 09:00:00,55.878906,0.05859375,42.000000000001165,-87.8000000000066
2024-01-09 10:00:00,60.61914,0.064453125,42.000000000001165,-87.8000000000066
2024-01-09 11:00:00,67.802734,0.0703125,42.000000000001165,-87.8000000000066
2024-01-09 12:00:00,72.22266,0.07421875,42.000000000001165,-87.8000000000066
2024-01-09 13:00:00,76.271484,0.078125,42.000000000001165,-87.8000000000066
2024-01-09 14:00:00,79.9707,0.08300781,42.000000000001165,-87.8000000000066
2024-01-09 15:00:00,85.20117,0.08691406,42.000000000001165,-87.8000000000066
2024-01-09 16:00:00,89.53516,0.091796875,42.000000000001165,-87.8000000000066
2024-01-09 17:00:00,91.73828,0.09375,42.000000000001165,-87.8000000000066
2024-01-09 18:00:00,92.7207,0.09472656,42.000000000001165,-87.8000000000066
2024-01-09 19:00:00,93.59961,0.099609375,42.000000000001165,-87.8000000000066
2024-01-09 20:00:00,98.72656,0.10839844,42.000000000001165,-87.8000000000066
2024-01-09 21:00:00,99.7832,0.11816406,42.000000000001165,-87.8000000000066
2024-01-09 22:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-09 23:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-10 00:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-10 01:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-10 02:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-10 03:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-10 04:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-10 05:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-10 06:00:00,99.7832,0.12890625,42.000000000001165,-87.8000000000066
2024-01-10 07:00:00,99.7832,0.12988281,42.000000000001165,-87.8000000000066
2024-01-10 08:00:00,99.7832,0.12988281,42.000000000001165,-87.8000000000066
2024-01-10 09:00:00,99.7832,0.12988281,42.000000000001165,-87.8000000000066
2024-01-10 10:00:00,99.7832,0.12988281,42.000000000001165,-87.8000000000066
2024-01-10 11:00:00,99.7832,0.12988281,42.000000000001165,-87.8000000000066
2024-01-10 12:00:00,99.7832,0.12890625,42.000000000001165,-87.8000000000066
2024-01-10 13:00:00,99.7832,0.12890625,42.000000000001165,-87.8000000000066
2024-01-10 14:00:00,99.7832,0.12890625,42.000000000001165,-87.8000000000066
2024-01-10 15:00:00,99.7832,0.12890625,42.000000000001165,-87.8000000000066
2024-01-10 16:00:00,99.7832,0.12792969,42.000000000001165,-87.8000000000066
2024-01-10 17:00:00,99.7832,0.12792969,42.000000000001165,-87.8000000000066
2024-01-10 18:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-10 19:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-10 20:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-10 21:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-10 22:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-10 23:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 00:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 01:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 02:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-11 03:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-11 04:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 05:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 06:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-11 07:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-11 08:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-11 09:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 10:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 11:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 12:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 13:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 14:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 15:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 16:00:00,99.7832,0.12695312,42.000000000001165,-87.8000000000066
2024-01-11 17:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-11 18:00:00,99.7832,0.125,42.000000000001165,-87.8000000000066
2024-01-11 19:00:00,99.7832,0.12402344,42.000000000001165,-87.8000000000066
2024-01-11 20:00:00,99.7832,0.123046875,42.000000000001165,-87.8000000000066
2024-01-11 21:00:00,99.7832,0.123046875,42.000000000001165,-87.8000000000066
2024-01-11 22:00:00,99.7832,0.123046875,42.000000000001165,-87.8000000000066
2024-01-11 23:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 00:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 01:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 02:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 03:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 04:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 05:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 06:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 07:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 08:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 09:00:00,99.7832,0.12207031,42.000000000001165,-87.8000000000066
2024-01-12 10:00:00,99.7832,0.123046875,42.000000000001165,-87.8000000000066
2024-01-12 11:00:00,99.7832,0.12597656,42.000000000001165,-87.8000000000066
2024-01-12 12:00:00,99.7832,0.13183594,42.000000000001165,-87.8000000000066
2024-01-12 13:00:00,99.7832,0.140625,42.000000000001165,-87.8000000000066
2024-01-12 14:00:00,99.7832,0.15722656,42.000000000001165,-87.8000000000066
2024-01-12 15:00:00,99.7832,0.17578125,42.000000000001165,-87.8000000000066
2024-01-12 16:00:00,99.7832,0.1875,42.000000000001165,-87.8000000000066
2024-01-12 17:00:00,99.7832,0.19433594,42.000000000001165,-87.8000000000066
2024-01-12 18:00:00,99.7832,0.20117188,42.000000000001165,-87.8000000000066
2024-01-12 19:00:00,99.7832,0.20605469,42.000000000001165,-87.8000000000066
2024-01-12 20:00:00,99.7832,0.20996094,42.000000000001165,-87.8000000000066
2024-01-12 21:00:00,99.7832,0.21289062,42.000000000001165,-87.8000000000066
2024-01-12 22:00:00,99.7832,0.21386719,42.000000000001165,-87.8000000000066
2024-01-12 23:00:00,99.7832,0.21386719,42.000000000001165,-87.8000000000066
2024-01-13 00:00:00,99.7832,0.21191406,42.000000000001165,-87.8000000000066
2024-01-13 01:00:00,99.7832,0.2109375,42.000000000001165,-87.8000000000066
2024-01-13 02:00:00,99.7832,0.20996094,42.000000000001165,-87.8000000000066
2024-01-13 03:00:00,99.7832,0.20898438,42.000000000001165,-87.8000000000066
2024-01-13 04:00:00,99.7832,0.20800781,42.000000000001165,-87.8000000000066
2024-01-13 05:00:00,99.7832,0.20800781,42.000000000001165,-87.8000000000066
2024-01-13 06:00:00,99.7832,0.20800781,42.000000000001165,-87.8000000000066
2024-01-13 07:00:00,99.7832,0.20996094,42.000000000001165,-87.8000000000066
2024-01-13 08:00:00,99.7832,0.21191406,42.000000000001165,-87.8000000000066
2024-01-13 09:00:00,99.7832,0.21289062,42.000000000001165,-87.8000000000066
2024-01-13 10:00:00,99.7832,0.21386719,42.000000000001165,-87.8000000000066
2024-01-13 11:00:00,99.7832,0.21484375,42.000000000001165,-87.8000000000066
2024-01-13 12:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 13:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 14:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 15:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-13 16:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-13 17:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-13 18:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-13 19:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-13 20:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 21:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 22:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-13 23:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-14 00:00:00,99.7832,0.21582031,42.000000000001165,-87.8000000000066
2024-01-14 01:00:00,99.7832,0.21679688,42.000000000001165,-87.8000000000066
2024-01-14 02:00:00,99.7832,0.21875,42.000000000001165,-87.8000000000066
2024-01-14 03:00:00,99.7832,0.22070312,42.000000000001165,-87.8000000000066
2024-01-14 04:00:00,99.7832,0.22265625,42.000000000001165,-87.8000000000066
2024-01-14 05:00:00,99.7832,0.22460938,42.000000000001165,-87.8000000000066
2024-01-14 06:00:00,99.7832,0.22558594,42.000000000001165,-87.8000000000066
2024-01-14 07:00:00,99.7832,0.22753906,42.000000000001165,-87.8000000000066
2024-01-14 08:00:00,99.7832,0.22851562,42.000000000001165,-87.8000000000066
2024-01-14 09:00:00,99.7832,0.22949219,42.000000000001165,-87.8000000000066
2024-01-14 10:00:00,99.7832,0.23046875,42.000000000001165,-87.8000000000066
2024-01-14 11:00:00,99.7832,0.23046875,42.000000000001165,-87.8000000000066
2024-01-14 12:00:00,99.7832,0.23046875,42.000000000001165,-87.8000000000066
2024-01-14 13:00:00,99.7832,0.23046875,42.000000000001165,-87.8000000000066
2024-01-14 14:00:00,99.7832,0.23046875,42.000000000001165,-87.8000000000066
2024-01-14 15:00:00,99.7832,0.23144531,42.000000000001165,-87.8000000000066
2024-01-14 16:00:00,99.7832,0.23144531,42.000000000001165,-87.8000000000066
2024-01-14 17:00:00,99.7832,0.23144531,42.000000000001165,-87.8000000000066
2024-01-14 18:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-14 19:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-14 20:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-14 21:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-14 22:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-14 23:00:00,99.7832,0.23242188,42.000000000001165,-87.8000000000066
2024-01-15 00:00:00,99.7832,0.23339844,42.000000000001165,-87.8000000000066
2024-01-15 01:00:00,99.7832,0.23339844,42.000000000001165,-87.8000000000066
