valid_time,u10,v10,latitude,longitude
2024-03-01 12:00:00,0.5349884,4.791687,42.000000000001165,-87.8000000000066
2024-03-01 13:00:00,0.19699097,4.6305847,42.000000000001165,-87.8000000000066
2024-03-01 14:00:00,0.065078735,4.5158234,42.000000000001165,-87.8000000000066
2024-03-01 15:00:00,-0.21343994,4.8557434,42.000000000001165,-87.8000000000066
2024-03-01 16:00:00,-0.04940796,4.9606934,42.000000000001165,-87.8000000000066
2024-03-01 17:00:00,0.40133667,4.928406,42.000000000001165,-87.8000000000066
2024-03-01 18:00:00,0.5298462,4.476776,42.000000000001165,-87.8000000000066
2024-03-01 19:00:00,0.14718628,3.8785706,42.000000000001165,-87.8000000000066
2024-03-01 20:00:00,-0.5214386,3.9590302,42.000000000001165,-87.8000000000066
2024-03-01 21:00:00,-0.5080719,3.987503,42.000000000001165,-87.8000000000066
2024-03-01 22:00:00,-0.44604492,4.2422028,42.000000000001165,-87.8000000000066
2024-03-01 23:00:00,-0.72247314,3.8990784,42.000000000001165,-87.8000000000066
2024-03-02 00:00:00,-0.49014282,3.7899017,42.000000000001165,-87.8000000000066
2024-03-02 01:00:00,-0.006515503,3.664856,42.000000000001165,-87.8000000000066
2024-03-02 02:00:00,0.44226074,3.7141113,42.000000000001165,-87.8000000000066
2024-03-02 03:00:00,0.86305237,3.5750122,42.000000000001165,-87.8000000000066
2024-03-02 04:00:00,0.9758911,3.508133,42.000000000001165,-87.8000000000066
2024-03-02 05:00:00,1.1106262,3.3747997,42.000000000001165,-87.8000000000066
2024-03-02 06:00:00,1.3719635,2.984785,42.000000000001165,-87.8000000000066
2024-03-02 07:00:00,1.8342133,2.4652271,42.000000000001165,-87.8000000000066
2024-03-02 08:00:00,1.9472198,2.1035595,42.000000000001165,-87.8000000000066
2024-03-02 09:00:00,1.4400482,2.179268,42.000000000001165,-87.8000000000066
2024-03-02 10:00:00,1.2167053,2.1926403,42.000000000001165,-87.8000000000066
2024-03-02 11:00:00,1.2525177,2.2163877,42.000000000001165,-87.8000000000066
2024-03-02 12:00:00,1.1429443,2.3957844,42.000000000001165,-87.8000000000066
2024-03-02 13:00:00,1.072937,2.5555573,42.000000000001165,-87.8000000000066
2024-03-02 14:00:00,1.0402069,2.6474152,42.000000000001165,-87.8000000000066
2024-03-02 15:00:00,1.1034698,2.749771,42.000000000001165,-87.8000000000066
2024-03-02 16:00:00,1.0294952,2.7042084,42.000000000001165,-87.8000000000066
2024-03-02 17:00:00,0.51060486,3.010727,42.000000000001165,-87.8000000000066
2024-03-02 18:00:00,-0.06259155,3.4039154,42.000000000001165,-87.8000000000066
2024-03-02 19:00:00,-0.9003601,3.668991,42.000000000001165,-87.8000000000066
2024-03-02 20:00:00,-0.9370117,3.8156738,42.000000000001165,-87.8000000000066
2024-03-02 21:00:00,-0.95726013,3.9503021,42.000000000001165,-87.8000000000066
2024-03-02 22:00:00,-1.2740784,3.588089,42.000000000001165,-87.8000000000066
2024-03-02 23:00:00,-1.444397,3.6071625,42.000000000001165,-87.8000000000066
2024-03-03 00:00:00,-1.5357819,3.6866064,42.000000000001165,-87.8000000000066
2024-03-03 01:00:00,-1.5330658,4.1511936,42.000000000001165,-87.8000000000066
2024-03-03 02:00:00,-1.3056946,4.8164864,42.000000000001165,-87.8000000000066
2024-03-03 03:00:00,-0.9164276,5.1239586,42.000000000001165,-87.8000000000066
2024-03-03 04:00:00,-0.77926636,5.3379517,42.000000000001165,-87.8000000000066
2024-03-03 05:00:00,-0.52659607,5.6672974,42.000000000001165,-87.8000000000066
2024-03-03 06:00:00,-0.2652893,5.7407837,42.000000000001165,-87.8000000000066
2024-03-03 07:00:00,-0.60931396,5.2596436,42.000000000001165,-87.8000000000066
2024-03-03 08:00:00,-1.042572,5.0115204,42.000000000001165,-87.8000000000066
2024-03-03 09:00:00,-1.5303955,5.217819,42.000000000001165,-87.8000000000066
2024-03-03 10:00:00,-1.5824127,5.4383698,42.000000000001165,-87.8000000000066
2024-03-03 11:00:00,-1.6589813,5.6855316,42.000000000001165,-87.8000000000066
2024-03-03 12:00:00,-1.7527924,6.121567,42.000000000001165,-87.8000000000066
2024-03-03 13:00:00,-1.5526276,6.498348,42.000000000001165,-87.8000000000066
2024-03-03 14:00:00,-1.4141388,6.244755,42.000000000001165,-87.8000000000066
2024-03-03 15:00:00,-1.4245605,7.2072525,42.000000000001165,-87.8000000000066
2024-03-03 16:00:00,-1.0412903,7.425438,42.000000000001165,-87.8000000000066
2024-03-03 17:00:00,-0.6285248,7.434643,42.000000000001165,-87.8000000000066
2024-03-03 18:00:00,-0.75068665,7.471298,42.000000000001165,-87.8000000000066
2024-03-03 19:00:00,-2.2989044,7.4376373,42.000000000001165,-87.8000000000066
2024-03-03 20:00:00,-2.7404785,7.4300385,42.000000000001165,-87.8000000000066
2024-03-03 21:00:00,-2.8776093,6.945404,42.000000000001165,-87.8000000000066
2024-03-03 22:00:00,-3.127594,8.154449,42.000000000001165,-87.8000000000066
2024-03-03 23:00:00,-2.6988678,8.3181,42.000000000001165,-87.8000000000066
2024-03-04 00:00:00,-2.0660095,8.520264,42.000000000001165,-87.8000000000066
2024-03-04 01:00:00,-1.0060883,8.493973,42.000000000001165,-87.8000000000066
2024-03-04 02:00:00,0.25209045,8.141525,42.000000000001165,-87.8000000000066
2024-03-04 03:00:00,0.7660217,7.935013,42.000000000001165,-87.8000000000066
2024-03-04 04:00:00,1.193161,7.7894135,42.000000000001165,-87.8000000000066
2024-03-04 05:00:00,1.8409271,7.1812744,42.000000000001165,-87.8000000000066
2024-03-04 06:00:00,2.7743835,5.5833282,42.000000000001165,-87.8000000000066
2024-03-04 07:00:00,2.6816711,3.840973,42.000000000001165,-87.8000000000066
2024-03-04 08:00:00,1.997879,3.3256836,42.000000000001165,-87.8000000000066
2024-03-04 09:00:00,1.7815094,2.7140198,42.000000000001165,-87.8000000000066
2024-03-04 10:00:00,1.1750793,2.468048,42.000000000001165,-87.8000000000066
2024-03-04 11:00:00,0.6167755,2.6211243,42.000000000001165,-87.8000000000066
2024-03-04 12:00:00,0.1591034,2.8954926,42.000000000001165,-87.8000000000066
2024-03-04 13:00:00,-0.21858215,3.306244,42.000000000001165,-87.8000000000066
2024-03-04 14:00:00,-0.4636383,4.012085,42.000000000001165,-87.8000000000066
2024-03-04 15:00:00,-0.049194336,5.892624,42.000000000001165,-87.8000000000066
2024-03-04 16:00:00,0.32833862,5.8826904,42.000000000001165,-87.8000000000066
2024-03-04 17:00:00,0.52204895,5.969574,42.000000000001165,-87.8000000000066
2024-03-04 18:00:00,0.8521881,6.3341217,42.000000000001165,-87.8000000000066
2024-03-04 19:00:00,-0.5124512,4.629364,42.000000000001165,-87.8000000000066
2024-03-04 20:00:00,0.2916565,5.674835,42.000000000001165,-87.8000000000066
2024-03-04 21:00:00,0.22427368,5.611168,42.000000000001165,-87.8000000000066
2024-03-04 22:00:00,0.30911255,5.9763565,42.000000000001165,-87.8000000000066
2024-03-04 23:00:00,-0.018951416,5.7393064,42.000000000001165,-87.8000000000066
